Aplicacao,PPI,NumTh,NumRep,Throughput,Latencia
Person,spar(Custom),9,4,17.563651,13853.49505
Person,spar(Custom),9,5,17.811439,13931.62689
Person,spar(Custom),9,6,17.889327,13750.6138
Person,spar(Custom),9,7,17.925327,13794.89221
Person,spar(Custom),9,8,17.474794,13710.5069
Person,spar(Custom),10,1,17.898075,13691.57229
Person,spar(Custom),10,2,17.90471,13732.9069
Person,spar(Custom),10,3,17.978175,13784.80395
Person,spar(Custom),10,4,18.08127,13719.19357
Person,spar(Custom),10,5,17.736829,13876.82838
Person,spar(Custom),10,6,17.901139,13865.2228
Person,spar(Custom),10,7,18.008295,13624.00338
Person,spar(Custom),10,8,17.972982,13832.10208
Person,spar(Custom),11,1,18.365794,13602.65947
Person,spar(Custom),11,2,18.237917,13529.56702
Person,spar(Custom),11,3,18.337545,13525.08726
Person,spar(Custom),11,4,18.197871,13611.12186
Person,spar(Custom),11,5,18.353689,13514.72532
Person,spar(Custom),11,6,18.411152,13494.98558
Person,spar(Custom),11,7,18.29912,13542.62039
Person,spar(Custom),11,8,18.335375,13524.77901
Person,spar(Custom),12,1,18.302589,13528.05309
Person,spar(Custom),12,2,18.27324,13441.852
Person,spar(Custom),12,3,18.151558,13404.74952
Person,spar(Custom),12,4,18.252213,13499.90477
Person,spar(Custom),12,5,18.025843,13520.03741
Person,spar(Custom),12,6,18.538848,13558.50094
Person,spar(Custom),12,7,18.490791,13459.07089
Person,spar(Custom),12,8,18.266422,13512.04708
Person,ff_np,1,1,3.857744,794.311384
Person,ff_np,1,2,3.858256,787.517249
Person,ff_np,1,3,3.873942,777.036942
Person,ff_np,1,4,3.869046,776.947344
Person,ff_np,1,5,3.856559,785.687293
Person,ff_np,1,6,3.870111,804.114451
Person,ff_np,1,7,3.867979,779.591473
Person,ff_np,1,8,3.865294,777.8921
Person,ff_np,2,1,7.671987,653.6606
Person,ff_np,2,2,7.638098,661.577184
Person,ff_np,2,3,7.635814,661.768876
Person,ff_np,2,4,7.619609,657.131393
Person,ff_np,2,5,7.634345,656.55672
Person,ff_np,2,6,7.633811,656.646247
Person,ff_np,2,7,7.628391,665.237967
Person,ff_np,2,8,7.64299,660.184289
Person,ff_np,3,1,11.288044,623.566824
Person,ff_np,3,2,11.26886,622.918096
Person,ff_np,3,3,11.286008,627.777891
Person,ff_np,3,4,11.280381,624.470044
Person,ff_np,3,5,11.265066,629.17876
Person,ff_np,3,6,11.250774,623.361391
Person,ff_np,3,7,11.262836,642.782971
Person,ff_np,3,8,11.288589,620.587793
Person,ff_np,4,1,14.745317,613.689884
Person,ff_np,4,2,14.684221,635.816909
Person,ff_np,4,3,14.707535,612.441769
Person,ff_np,4,4,14.702459,619.95326
Person,ff_np,4,5,14.684543,625.971311
Person,ff_np,4,6,14.724999,618.910502
Person,ff_np,4,7,14.714473,616.963929
Person,ff_np,4,8,14.720024,611.827556
Person,ff_np,5,1,17.618713,645.21834
Person,ff_np,5,2,17.556667,626.227276
Person,ff_np,5,3,17.592272,648.193213
Person,ff_np,5,4,17.618352,624.320873
Person,ff_np,5,5,17.607733,628.879569
Person,ff_np,5,6,17.592679,623.593518
Person,ff_np,5,7,17.609551,624.37734
Person,ff_np,5,8,17.621782,649.640184
Person,ff_np,6,1,20.188524,666.860653
Person,ff_np,6,2,20.201413,644.626511
Person,ff_np,6,3,20.240348,646.841804
Person,ff_np,6,4,20.10533,655.437856
Person,ff_np,6,5,20.176058,718.856173
Person,ff_np,6,6,20.14942,643.768247
Person,ff_np,6,7,20.199683,652.668593
Person,ff_np,6,8,20.164507,645.867413
Person,ff_np,7,1,19.986072,914.987578
Person,ff_np,7,2,20.023818,1060.618796
Person,ff_np,7,3,20.027681,920.942582
Person,ff_np,7,4,20.059978,922.556876
Person,ff_np,7,5,20.099481,924.095078
Person,ff_np,7,6,20.108785,926.107973
Person,ff_np,7,7,19.984133,925.691098
Person,ff_np,7,8,20.054983,969.246851
Person,ff_np,8,1,19.872782,1034.2536
Person,ff_np,8,2,19.914839,1031.777996
Person,ff_np,8,3,19.922552,1020.219136
Person,ff_np,8,4,19.848521,1049.670071
Person,ff_np,8,5,19.854412,1012.983731
Person,ff_np,8,6,19.878456,1024.770333
Person,ff_np,8,7,19.904239,1054.963187
Person,ff_np,8,8,19.884223,1031.792589
Person,ff_np,9,1,19.7283,1119.358487
Person,ff_np,9,2,19.746696,1089.662711
Person,ff_np,9,3,19.772515,1115.773447
Person,ff_np,9,4,19.778418,1111.453578
Person,ff_np,9,5,19.715758,1101.919529
Person,ff_np,9,6,19.661417,1110.091798
Person,ff_np,9,7,19.693554,1112.575062
Person,ff_np,9,8,19.723732,1109.654709
Person,ff_np,10,1,19.553345,1174.510064
Person,ff_np,10,2,19.587202,1168.469411
Person,ff_np,10,3,19.529179,1200.4197
Person,ff_np,10,4,19.558564,1168.503769
Person,ff_np,10,5,19.588177,1184.587058
Person,ff_np,10,6,19.564932,1174.501811
Person,ff_np,10,7,19.596982,1306.776387
Person,ff_np,10,8,19.546806,1184.936949
Person,ff_np,11,1,19.467252,1257.513942
Person,ff_np,11,2,19.454804,1245.911378
Person,ff_np,11,3,19.442233,1278.541056
Person,ff_np,11,4,19.416451,1245.155664
Person,ff_np,11,5,19.465001,1252.884396
Person,ff_np,11,6,19.45372,1246.438204
Person,ff_np,11,7,19.414707,1284.045587
Person,ff_np,11,8,19.466025,1263.90468
Person,ff_np,12,1,19.347961,1294.239789
Person,ff_np,12,2,19.321804,1339.443376
Person,ff_np,12,3,19.29643,1296.561684
Person,ff_np,12,4,19.342582,1317.448533
Person,ff_np,12,5,19.314852,1299.855689
Person,ff_np,12,6,19.349014,1289.408187
Person,ff_np,12,7,19.30552,1359.876333
Person,ff_np,12,8,19.321804,1289.339827
Person,ff(Custom),1,1,3.854553,789.398136
Person,ff(Custom),1,2,3.86754,778.171282
Person,ff(Custom),1,3,3.856107,780.189271
Person,ff(Custom),1,4,3.85179,780.083531
Person,ff(Custom),1,5,3.86344,777.55482
Person,ff(Custom),1,6,3.86173,782.129122
Person,ff(Custom),1,7,3.873161,781.263462
Person,ff(Custom),1,8,3.865728,809.125209
Person,ff(Custom),2,1,7.65328,657.683011
Person,ff(Custom),2,2,7.627621,676.208362
Person,ff(Custom),2,3,7.636848,655.936873
Person,ff(Custom),2,4,7.643434,693.64882
Person,ff(Custom),2,5,7.638156,674.977418
Person,ff(Custom),2,6,7.625829,659.325513
Person,ff(Custom),2,7,7.652644,662.489333
Person,ff(Custom),2,8,7.650734,691.563616
Person,ff(Custom),3,1,11.314194,622.173149
Person,ff(Custom),3,2,11.269118,621.381313
Person,ff(Custom),3,3,11.225448,624.374198
Person,ff(Custom),3,4,11.311766,618.687773
Person,ff(Custom),3,5,11.231683,632.949327
Person,ff(Custom),3,6,11.264981,623.049184
Person,ff(Custom),3,7,11.268818,621.511391
Person,ff(Custom),3,8,11.279227,620.692807
Person,ff(Custom),4,1,14.742948,611.111131
Person,ff(Custom),4,2,14.71611,612.616793
Person,ff(Custom),4,3,14.723628,612.154207
Person,ff(Custom),4,4,14.696146,614.634096
Person,ff(Custom),4,5,14.682589,612.637718
Person,ff(Custom),4,6,14.676642,612.952647
Person,ff(Custom),4,7,14.714424,611.662322
Person,ff(Custom),4,8,14.719464,611.073613
Person,ff(Custom),5,1,17.670926,621.926218
Person,ff(Custom),5,2,17.675785,656.553796
Person,ff(Custom),5,3,17.677303,621.067747
Person,ff(Custom),5,4,17.628637,656.100689
Person,ff(Custom),5,5,17.305321,788.237989
Person,ff(Custom),5,6,17.544859,625.259731
Person,ff(Custom),5,7,17.65167,641.749291
Person,ff(Custom),5,8,17.623555,624.373122
Person,ff(Custom),6,1,20.199769,643.318958
Person,ff(Custom),6,2,20.203979,641.789693
Person,ff(Custom),6,3,20.203286,647.635418
Person,ff(Custom),6,4,20.189055,643.568273
Person,ff(Custom),6,5,20.186456,643.200678
Person,ff(Custom),6,6,20.252852,641.836547
Person,ff(Custom),6,7,20.217627,642.610933
Person,ff(Custom),6,8,20.198212,642.424758
Person,ff(Custom),7,1,20.010067,1062.211696
Person,ff(Custom),7,2,20.005031,949.821027
Person,ff(Custom),7,3,20.097917,929.61934
Person,ff(Custom),7,4,20.080466,930.138551
Person,ff(Custom),7,5,20.050932,937.529987
Person,ff(Custom),7,6,20.010687,944.761344
Person,ff(Custom),7,7,20.122232,919.482671
Person,ff(Custom),7,8,20.017191,951.704338
Person,ff(Custom),8,1,18.892525,1053.321244
Person,ff(Custom),8,2,19.915038,1006.503387
Person,ff(Custom),8,3,19.918976,1006.539451
Person,ff(Custom),8,4,19.899493,1015.060042
Person,ff(Custom),8,5,19.895597,1022.764982
Person,ff(Custom),8,6,19.91491,1020.01598
Person,ff(Custom),8,7,19.860914,1039.674518
Person,ff(Custom),8,8,19.923062,1040.806593
Person,ff(Custom),9,1,19.760939,1099.580473
Person,ff(Custom),9,2,19.759269,1111.773769
Person,ff(Custom),9,3,19.786359,1091.508829
Person,ff(Custom),9,4,19.739832,1105.401831
Person,ff(Custom),9,5,19.742489,1096.58234
Person,ff(Custom),9,6,19.733775,1098.515822
Person,ff(Custom),9,7,19.699478,1087.264262
Person,ff(Custom),9,8,19.73852,1090.728064
Person,ff(Custom),10,1,19.608925,1175.155544
Person,ff(Custom),10,2,19.623882,1163.706242
Person,ff(Custom),10,3,19.617879,1168.047129
Person,ff(Custom),10,4,19.631778,1168.621936
Person,ff(Custom),10,5,19.587794,1171.959204
Person,ff(Custom),10,6,19.602367,1218.037962
Person,ff(Custom),10,7,19.535658,1183.882509
Person,ff(Custom),10,8,19.56469,1186.736267
Person,ff(Custom),11,1,19.479649,1253.055178
Person,ff(Custom),11,2,19.435731,1312.7261
Person,ff(Custom),11,3,19.430854,1263.366571
Person,ff(Custom),11,4,19.514162,1302.43974
Person,ff(Custom),11,5,19.463906,1298.908962
Person,ff(Custom),11,6,19.505392,1268.854704
Person,ff(Custom),11,7,19.486447,1290.746836
Person,ff(Custom),11,8,19.490807,1283.189264
Person,ff(Custom),12,1,19.243594,1302.742551
Person,ff(Custom),12,2,19.337935,1317.907336
Person,ff(Custom),12,3,19.359891,1288.945707
Person,ff(Custom),12,4,19.360882,1286.402847
Person,ff(Custom),12,5,19.341277,1304.475278
Person,ff(Custom),12,6,19.340702,1345.867544
Person,ff(Custom),12,7,19.336089,1291.411987
Person,ff(Custom),12,8,19.346734,1366.068149
Person,tbb,1,1,3.749005,266.734449
Person,tbb,1,2,3.855783,259.34778
Person,tbb,1,3,3.856116,259.325438
Person,tbb,1,4,3.839246,260.464958
Person,tbb,1,5,3.831276,261.006796
Person,tbb,1,6,3.845747,260.024711
Person,tbb,1,7,3.791086,263.773807
Person,tbb,1,8,3.749592,266.692796
Person,tbb,2,1,7.586988,266.607693
Person,tbb,2,2,7.512132,269.260258
Person,tbb,2,3,7.60338,262.824764
Person,tbb,2,4,7.334163,286.489347
Person,tbb,2,5,7.545186,266.87792
Person,tbb,2,6,7.609652,263.009502
Person,tbb,2,7,7.53996,266.92874
Person,tbb,2,8,7.537169,266.968773
Person,tbb,3,1,11.064417,279.315229
Person,tbb,3,2,11.214381,267.12084
Person,tbb,3,3,11.151823,269.427247
Person,tbb,3,4,11.115323,275.209264
Person,tbb,3,5,11.101941,272.803113
Person,tbb,3,6,11.170946,268.324418
Person,tbb,3,7,10.837354,297.513562
Person,tbb,3,8,11.176345,268.1923
Person,tbb,4,1,14.506115,297.851762
Person,tbb,4,2,14.602814,273.374649
Person,tbb,4,3,14.605338,273.532467
Person,tbb,4,4,14.592859,274.492933
Person,tbb,4,5,14.547917,277.168102
Person,tbb,4,6,14.608555,273.44032
Person,tbb,4,7,14.582819,273.633873
Person,tbb,4,8,14.606797,273.313211
Person,tbb,5,1,17.609415,283.374809
Person,tbb,5,2,17.567035,284.904167
Person,tbb,5,3,17.49606,287.10836
Person,tbb,5,4,17.520992,284.796524
Person,tbb,5,5,17.52011,284.964616
Person,tbb,5,6,17.489494,285.429571
Person,tbb,5,7,17.527329,285.368922
Person,tbb,5,8,17.464592,285.753896
Person,tbb,6,1,20.049328,311.345367
Person,tbb,6,2,20.166639,298.20038
Person,tbb,6,3,20.066613,301.655387
Person,tbb,6,4,20.072039,314.105718
Person,tbb,6,5,20.183741,298.431949
Person,tbb,6,6,20.025876,312.162902
Person,tbb,6,7,19.998119,340.280296
Person,tbb,6,8,20.168984,297.817902
Person,tbb,7,1,20.018974,424.987651
Person,tbb,7,2,19.94644,423.061558
Person,tbb,7,3,19.991608,419.463462
Person,tbb,7,4,20.035398,529.728542
Person,tbb,7,5,20.03956,420.675616
Person,tbb,7,6,20.02995,415.687324
Person,tbb,7,7,20.021198,415.989956
Person,tbb,7,8,20.036523,447.490549
Person,tbb,8,1,19.928185,481.360218
Person,tbb,8,2,19.892654,479.134142
Person,tbb,8,3,19.898491,514.076238
Person,tbb,8,4,19.903764,484.978967
Person,tbb,8,5,19.941571,483.147158
Person,tbb,8,6,19.944887,502.7438
Person,tbb,8,7,19.909498,485.768229
Person,tbb,8,8,19.88321,488.352342
Person,tbb,9,1,19.74925,532.386358
Person,tbb,9,2,19.723907,535.032518
Person,tbb,9,3,19.822944,527.00636
Person,tbb,9,4,19.718562,526.831256
Person,tbb,9,5,19.784465,554.736618
Person,tbb,9,6,19.807157,534.184467
Person,tbb,9,7,19.057767,578.880218
Person,tbb,9,8,19.731042,529.809282
Person,tbb,10,1,19.632727,569.302302
Person,tbb,10,2,19.637251,620.271387
Person,tbb,10,3,19.621206,581.516891
Person,tbb,10,4,19.598308,565.0456
Person,tbb,10,5,19.617119,572.570916
Person,tbb,10,6,19.621521,570.486891
Person,tbb,10,7,19.655815,669.273307
Person,tbb,10,8,19.637257,570.500853
Person,tbb,11,1,19.479902,607.686711
Person,tbb,11,2,19.516089,631.298747
Person,tbb,11,3,19.512279,597.019451
Person,tbb,11,4,19.429273,637.47824
Person,tbb,11,5,19.443338,597.687047
Person,tbb,11,6,19.457563,658.04154
Person,tbb,11,7,19.464886,602.800316
Person,tbb,11,8,19.526252,610.253709
Person,tbb,12,1,19.39258,632.376713
Person,tbb,12,2,19.344127,638.519118
Person,tbb,12,3,19.424608,618.53148
Person,tbb,12,4,19.400094,627.898738
Person,tbb,12,5,19.39281,618.792207
Person,tbb,12,6,19.396209,641.378049
Person,tbb,12,7,19.334516,621.097827
Person,tbb,12,8,19.399165,643.445069
